,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,ID
2304,0.6823877,0.0,0.0,0.0,0.0,0.33784395,0.0,0.5472032,0.3496717,0.0,0.0,0.0,0.0,0.0,0.08052176,0.0,0.0,0.0,0.0,0.20545861,0.90505505,0.0,0.0,0.2588912,0.0,0.023233306,0.97741383,0.0,0.0,1.0719761,0.0,0.55464363,6755
2305,2.6329536,0.0,0.0,0.0,0.0,0.9818398,0.0,0.98557234,1.8304952,0.0,0.0,0.0,1.0511538,0.0,0.6720123,0.0,0.0,0.0,0.0,0.8034586,2.8223488,0.0,0.81510705,1.1701404,0.0,0.0,2.6723795,0.0,0.0,3.8476384,0.24114412,1.910476,6734
2306,1.8302542,0.0,0.0,0.0,0.0,0.6998432,0.0,0.9376774,1.1562141,0.0,0.0,0.0,0.49339652,0.0,0.441024,0.0,0.0,0.0,0.0,0.45742595,1.9957291,0.0,0.3129788,0.7138368,0.0,0.0,1.8986623,0.0,0.0,2.7264388,0.0,1.3320155,6735
2307,0.0,0.8670268,0.0,0.80361116,0.8346197,0.0,0.62327266,0.0,0.0,0.9155422,1.255391,0.9831552,0.0,1.0172864,0.0,1.0122837,0.4978209,0.28473076,0.7272631,0.0,0.0,0.66900945,0.0,0.0,0.6583491,0.0,0.0,0.84730846,0.8535888,0.0,0.0,0.0,6740
2308,0.0,1.5508324,0.1588496,1.4505444,1.2683511,0.0,0.8702296,0.0,0.0,1.1686348,1.5963253,1.6510613,0.0,1.6953642,0.0,1.366953,1.1049703,0.8256526,1.2946274,0.0,0.0,1.012618,0.0,0.0,1.222499,0.0,0.0,1.2608126,1.0847591,0.0,0.0,0.0,6731
2309,0.0,1.3519875,0.029661447,1.2499124,1.1395097,0.0,0.81510663,0.0,0.0,1.1243792,1.5648422,1.4897337,0.0,1.511842,0.0,1.3014959,0.8877471,0.6168376,1.1147696,0.0,0.0,0.9835662,0.0,0.0,1.0413612,0.0,0.0,1.1772342,1.0634624,0.0,0.0,0.0,6729
2310,0.0,0.81819177,0.0,0.61307836,0.68017536,0.0,0.4316961,0.0,0.0,0.7980949,1.4711429,0.910525,0.0,0.9982837,0.0,1.0048821,0.34294936,0.16795817,0.5179622,0.0,0.0,0.8578437,0.0,0.0,0.43275994,0.0,0.0,0.9648967,0.93366647,0.0,0.0,0.0,6704
2311,0.0,0.7893505,0.0,0.722963,0.35376543,0.0,0.31215727,0.0,0.0,0.5019902,1.2205299,0.9615616,0.0,0.8419015,0.0,0.8386824,0.13823451,0.17248425,0.4587928,0.0,0.0,1.0230561,0.0,0.0,0.45481205,0.0,0.0,0.93909466,0.9182074,0.0,0.0,0.0,6706
2312,0.0,0.81755763,0.0,0.6552682,0.63828385,0.0,0.4697332,0.0,0.0,0.7751735,1.4509571,0.982914,0.0,0.97741556,0.0,0.9788587,0.32374293,0.14259467,0.54036963,0.0,0.0,0.7994017,0.0,0.0,0.5047684,0.0,0.0,0.93951696,0.9340085,0.0,0.0,0.0,6696
2313,0.012170956,0.094288476,0.0,0.117567495,0.0,0.0044402946,0.09042984,0.18893304,0.0,0.14056371,0.29349005,0.16133255,0.0,0.2177053,0.0,0.22101283,0.022923142,0.020510182,0.027193233,0.062875316,0.22266833,0.2177862,0.0,0.012937844,0.17741431,0.0,0.14973675,0.23484294,0.25819394,0.26086465,0.0,0.088187635,6690
2314,0.0,1.134067,0.0,0.9516388,1.1178724,0.0,0.78059566,0.0,0.0,1.2375441,2.0162406,1.5347751,0.0,1.4291998,0.0,1.4217422,0.46235418,0.12142236,0.75177467,0.0,0.0,1.0762694,0.0,0.0,0.7283448,0.0,0.0,1.2351472,1.2713751,0.0,0.0,0.0,6682
2315,2.3942611,0.0,0.0,0.0,0.0,0.8994118,0.0,0.61473656,1.1651946,0.0,0.0,0.0,1.1195549,0.0,0.25248864,0.0,0.0,0.0,0.0,1.1265495,2.200965,0.0,0.24687408,0.88577247,0.0,0.0,1.4667664,0.0,0.0,2.2249691,0.51442397,1.3776144,6684
2316,0.66888916,0.0,0.0,0.0,0.0,0.32701173,0.0,0.525857,0.17745268,0.0,0.0,0.0,0.07780554,0.0,0.030017227,0.0,0.0,0.0,0.0,0.36086637,0.70508647,0.0,0.0,0.465179,0.0,0.0,0.6894108,0.0,0.0,0.94355613,0.04981769,0.5309119,6685
2317,0.0,1.7053235,0.19010273,1.5747446,1.3947121,0.0,0.9423901,0.0,0.0,1.2725892,1.7522973,1.8400745,0.0,1.8697445,0.0,1.4947771,1.2082205,0.898154,1.4027114,0.0,0.0,1.1303414,0.0,0.0,1.3308715,0.0,0.0,1.3781289,1.1806799,0.0,0.0,0.0,6688
2318,1.3980695,0.0,0.0,0.0,0.0,0.43293712,0.0,0.4551727,0.9637635,0.0,0.0,0.0,0.6720866,0.0,0.3925978,0.0,0.0,0.0,0.0,0.47931367,1.571142,0.0,0.5076842,0.619271,0.0,0.0,1.4138558,0.0,0.0,1.8181622,0.0,0.9809517,6668
2319,0.0,1.3441201,0.07237485,1.2619247,1.1408048,0.0,0.7977147,0.0,0.0,1.0958579,1.4805535,1.4383774,0.0,1.4829693,0.0,1.2596556,0.93203807,0.6716963,1.1328834,0.0,0.0,0.9050501,0.0,0.0,1.0580136,0.0,0.0,1.137287,1.0021906,0.0,0.0,0.0,6670
2320,0.0,0.33283776,0.0,0.22473091,0.3564078,0.0,0.31806222,0.055404752,0.0,0.4726714,0.7182083,0.3963599,0.0,0.5088277,0.0,0.49827403,0.14690167,0.0,0.25897518,0.0,0.0,0.20796195,0.0,0.0,0.32027566,0.0,0.0,0.47170818,0.46281594,0.14054431,0.0,0.0,6671
2321,0.66072726,0.0,0.0,0.0,0.0,0.29886067,0.0,0.49560365,0.16968489,0.0,0.0,0.0,0.08455474,0.0,0.04471171,0.0,0.0,0.0,0.0,0.3344864,0.7055948,0.0,0.0,0.39888722,0.0,0.0,0.65697384,0.0,0.0,0.8280197,0.0,0.4754588,6672
2322,0.7280265,0.0,0.0,0.0,0.0,0.33472592,0.0,0.62374246,0.2702597,0.0,0.0,0.0,0.0,0.0,0.009512335,0.0,0.0,0.0,0.0,0.29064006,0.81002986,0.0,0.0,0.37937146,0.0,0.0,0.7882857,0.0,0.0,1.1462618,0.0,0.6101167,6673
2323,0.0,0.233933,0.0,0.223285,0.044895243,0.0,0.16070057,0.11182178,0.0,0.1894633,0.44978398,0.26610023,0.0,0.3742884,0.0,0.2955355,0.09591432,0.06839566,0.14868225,0.006220594,0.1643697,0.3422906,0.0,0.0,0.2423195,0.0,0.0,0.37266994,0.38280517,0.16979942,0.0,0.0,6676
2324,0.0,1.0622029,0.0,0.88204527,1.0465158,0.0,0.7306881,0.0,0.0,1.1178405,1.5838033,1.248674,0.0,1.2626041,0.0,1.2516216,0.57031095,0.27691048,0.8277774,0.0,0.0,0.814904,0.0,0.0,0.74291503,0.0,0.0,1.0150023,1.0523089,0.0,0.0,0.0,6657
2325,0.0,1.3268096,0.024278536,1.1985307,1.0933887,0.0,0.74364495,0.0,0.0,1.053706,1.4799912,1.3703911,0.0,1.4612371,0.0,1.2381325,0.91264707,0.65931493,1.0861106,0.0,0.0,0.9365601,0.0,0.0,0.9897154,0.0,0.0,1.1487012,0.99334216,0.0,0.0,0.0,6665
2326,0.0,1.6573921,0.0010329783,1.4462426,1.4123555,0.0,0.9742253,0.0,0.0,1.408753,2.0724502,1.9502137,0.0,1.8946784,0.0,1.6550709,0.9982548,0.64243317,1.274487,0.0,0.0,1.3451583,0.0,0.0,1.2074324,0.0,0.0,1.4941244,1.3568916,0.0,0.0,0.0,6648
2327,0.0,1.4780943,0.03207992,1.3611417,1.3326845,0.0,0.95634866,0.0,0.0,1.3363097,1.8527503,1.7728122,0.0,1.6959153,0.0,1.515447,0.89511055,0.56382406,1.1934022,0.0,0.0,1.1037664,0.0,0.0,1.1419575,0.0,0.0,1.3029816,1.2400799,0.0,0.0,0.0,6650
2328,0.1577279,0.0,0.0,0.0040574074,0.0,0.011266342,0.08763679,0.2743895,0.0011941493,0.14226663,0.1366405,0.0,0.0,0.13170697,0.0,0.13242185,0.07766415,0.030939087,0.002857864,0.1060812,0.28944126,0.040011905,0.0,0.059378706,0.1402199,0.0,0.29385608,0.11943453,0.11224998,0.31755772,0.0,0.19611593,6641
2329,0.0,1.172141,0.0,0.91326,1.0989232,0.0,0.7787082,0.0,0.0,1.2247238,1.9292507,1.4551133,0.0,1.471312,0.0,1.4124999,0.54802406,0.2025148,0.8045494,0.0,0.0,1.150617,0.0,0.0,0.7111149,0.0,0.0,1.2229238,1.263109,0.0,0.0,0.0,6634
2330,0.0,0.6758357,0.0,0.59417033,0.60086024,0.0,0.4596671,0.0,0.0,0.73711133,1.1172853,0.737137,0.0,0.7987934,0.0,0.8465303,0.38468087,0.21096447,0.5573997,0.0,0.0,0.625894,0.0,0.0,0.50487494,0.0,0.0,0.76369166,0.71825653,0.0,0.0,0.0,6614
2331,0.0,2.059392,0.0,1.7146399,1.8800656,0.0,1.3266519,0.0,0.0,1.9312544,2.9253902,2.7157798,0.0,2.50177,0.0,2.2294588,1.0488906,0.5106673,1.4640611,0.0,0.0,1.8430554,0.0,0.0,1.4150338,0.0,0.0,1.9095411,1.9171426,0.0,0.0,0.0,6618
2332,0.0,1.6925194,0.15288532,1.5597908,1.4105701,0.0,0.97367716,0.0,0.0,1.3207165,1.8277823,1.8901992,0.0,1.8787153,0.0,1.5400796,1.1491987,0.8233564,1.3787727,0.0,0.0,1.1750865,0.0,0.0,1.3157674,0.0,0.0,1.3966365,1.233009,0.0,0.0,0.0,6619
2333,0.0,1.0744115,0.0,0.83652794,1.0522608,0.0,0.7061806,0.0,0.0,1.1642833,1.7616653,1.258505,0.0,1.3174435,0.0,1.3300996,0.52499515,0.23587568,0.780657,0.0,0.0,0.9646125,0.0,0.0,0.6540028,0.0,0.0,1.1182929,1.1341925,0.0,0.0,0.0,6621
2334,0.0,0.67768717,0.0,0.50593495,0.6402578,0.0,0.5035777,0.0,0.0,0.71455073,1.1236088,0.7552724,0.0,0.9025375,0.0,0.7972437,0.29551008,0.087272644,0.5017893,0.0,0.0,0.4674626,0.0,0.0,0.4456829,0.0,0.0,0.7058089,0.80773914,0.0,0.0,0.0,6622
2335,0.31839177,0.0,0.0,0.0,0.0,0.1454623,0.02088102,0.43836415,0.0,0.008070976,0.0,0.0,0.0,0.043018825,0.0,0.0,0.0,0.0,0.0,0.20034516,0.39657402,0.0,0.0,0.22436789,0.05601169,0.0,0.38831255,0.02434124,0.03750193,0.51189935,0.0,0.31014872,6596
2336,0.0,0.45023483,0.0,0.42138964,0.19147703,0.0,0.21960163,0.0,0.0,0.34095922,0.6680728,0.47086135,0.0,0.5118286,0.0,0.51326203,0.19383708,0.18401903,0.32188094,0.0,0.010217339,0.60217094,0.0,0.0,0.33004117,0.0,0.0,0.52608895,0.5477717,0.0,0.0,0.0,6597
2337,0.0,1.7270622,0.19900626,1.6024535,1.4277401,0.0,0.974123,0.0,0.0,1.3095491,1.7908585,1.8942181,0.0,1.9003901,0.0,1.5249714,1.2113775,0.8911296,1.4277049,0.0,0.0,1.1341953,0.0,0.0,1.3598777,0.0,0.0,1.3892753,1.209354,0.0,0.0,0.0,6601
2338,0.0,0.9174161,0.0,0.67180276,0.7433642,0.0,0.48759088,0.0,0.0,0.88987195,1.63237,1.0860379,0.0,1.1051159,0.0,1.1252959,0.36167175,0.13107471,0.54218554,0.0,0.0,1.0664214,0.0,0.0,0.48509014,0.0,0.0,1.0966493,1.0207273,0.0,0.0,0.0,6587
2339,0.0,0.9290581,0.0,0.82951987,0.858179,0.0,0.62301314,0.0,0.0,0.95535415,1.3593696,1.0231459,0.0,1.0740578,0.0,1.0807709,0.5377258,0.3169543,0.76868045,0.0,0.0,0.7802393,0.0,0.0,0.67809117,0.0,0.0,0.95069605,0.8875145,0.0,0.0,0.0,6593
2340,0.0,1.0242678,0.0,0.9581933,0.9052899,0.0,0.64876294,0.0,0.0,0.88574755,1.1335387,1.0613111,0.0,1.1557767,0.0,0.9882355,0.73949254,0.5211779,0.89633465,0.0,0.0,0.6180044,0.0,0.0,0.85935926,0.0,0.0,0.8901436,0.766067,0.0,0.0,0.0,6594
2341,0.0,0.796742,0.0,0.710855,0.69973737,0.0,0.51468,0.0,0.0,0.7183452,0.94312763,0.7779673,0.0,0.9286838,0.0,0.8010222,0.5903825,0.40063655,0.7001112,0.0,0.0,0.4698925,0.0,0.0,0.66796505,0.0,0.0,0.72985905,0.63716435,0.0,0.0,0.0,6585
2342,0.0,0.4748935,0.0,0.3809183,0.37236392,0.0,0.2946412,0.0,0.0,0.51610136,0.84291863,0.39547724,0.0,0.59618026,0.0,0.60850275,0.34627444,0.20416716,0.39631778,0.0,0.0,0.49836516,0.0,0.0,0.33376658,0.0,0.0,0.60623616,0.5318762,0.0,0.0,0.0,6581
2343,0.0,1.4961833,0.113055676,1.385154,1.2392216,0.0,0.8596705,0.0,0.0,1.1692483,1.6121534,1.616592,0.0,1.649228,0.0,1.3634524,1.0320722,0.75210595,1.2401812,0.0,0.0,1.003908,0.0,0.0,1.1657546,0.0,0.0,1.2407079,1.0939873,0.0,0.0,0.0,6579
2344,2.356595,0.0,0.0,0.0,0.0,0.7704863,0.0,0.73834896,1.5025737,0.0,0.0,0.0,1.1617438,0.0,0.5995685,0.0,0.0,0.0,0.0,0.8056369,2.4068758,0.0,0.6754104,1.0117459,0.0,0.0,2.0265946,0.0,0.0,2.9186466,0.18604481,1.537259,6574
2345,2.73153,0.0,0.0,0.0,0.0,0.73243415,0.0,0.7953827,1.8282198,0.0,0.0,0.0,1.4623015,0.0,0.7184363,0.0,0.0,0.0,0.0,0.82576954,2.7226508,0.0,0.8020554,1.0346695,0.0,0.0,2.092003,0.0,0.0,3.3474972,0.101413764,1.7735474,6569
2346,0.35213274,0.0,0.0,0.0,0.0,0.16086476,0.008495577,0.43978453,0.0,0.02792558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24526562,0.38059884,0.0,0.0,0.2623064,0.042106614,0.0,0.3335034,0.005214423,0.02193208,0.54474515,0.0,0.32872888,6563
2347,0.0,0.37542635,0.0,0.3375207,0.3617779,0.0,0.26197982,0.0,0.0,0.50479746,0.8103194,0.34255552,0.0,0.48919567,0.0,0.58129275,0.26308912,0.13124537,0.3024923,0.0,0.0,0.3287078,0.0,0.0,0.28782573,0.0,0.0,0.5459495,0.46245337,0.0,0.0,0.0,6564
2348,0.0,2.0051944,0.019391313,1.7166319,1.7743145,0.0,1.2249317,0.0,0.0,1.7764771,2.6385493,2.5185564,0.0,2.3512926,0.0,2.0647602,1.1338763,0.654932,1.4859868,0.0,0.0,1.6943666,0.0,0.0,1.4389285,0.0,0.0,1.818521,1.70682,0.0,0.0,0.0,6559
2349,0.09309475,0.074032836,0.0,0.09067507,0.06660558,0.0,0.1328946,0.22733754,0.0,0.20252779,0.26051873,0.018208075,0.0,0.21684283,0.0,0.2042694,0.1359607,0.07918239,0.10283896,0.06635314,0.22563623,0.085026436,0.0,0.0,0.18348369,0.0,0.18616447,0.22206989,0.1817455,0.2476236,0.0,0.11926369,6510
2350,0.0,0.51480085,0.0,0.36290425,0.5029685,0.0,0.3500229,0.0,0.0,0.6093464,1.1598557,0.658575,0.0,0.6954092,0.0,0.7393632,0.15114531,0.0,0.28579137,0.0,0.0,0.34089234,0.0,0.0,0.33031738,0.0,0.0,0.67635924,0.7064489,0.0033829063,0.0,0.0,6511
2351,1.0992141,0.0,0.0,0.0,0.0,0.4824259,0.0,0.6889873,0.49568665,0.0,0.0,0.0,0.21158949,0.0,0.18901476,0.0,0.0,0.0,0.0,0.38889325,1.1690259,0.0,0.0,0.5244748,0.0,0.0,1.1081421,0.0,0.0,1.5311512,0.0,0.79307556,6512
2352,0.0,0.48517,0.0,0.44287845,0.35996434,0.0,0.28035808,0.0,0.0,0.48384348,0.9265343,0.55460316,0.0,0.5927014,0.0,0.63385886,0.18065727,0.08970827,0.29982686,0.0,0.0,0.49380118,0.0,0.0,0.3210983,0.0,0.0,0.6368606,0.60860157,0.0,0.0,0.0,6513
2353,0.45405954,0.0,0.0,0.0,0.0,0.17338167,0.011603743,0.48046115,0.0076531917,0.0,0.0,0.0,0.0,0.01442989,0.0,0.0,0.0,0.0,0.0,0.24868639,0.45402458,0.0,0.0,0.2731669,0.0,0.0,0.3812357,0.0,0.0,0.6812348,0.0,0.36238912,6514
2354,0.0,1.5963768,0.1813378,1.5126334,1.3097138,0.0,0.8979554,0.0,0.0,1.2099528,1.6281046,1.7318555,0.0,1.7399222,0.0,1.4022441,1.1414473,0.85941434,1.344397,0.0,0.0,1.0465229,0.0,0.0,1.283412,0.0,0.0,1.2889106,1.096463,0.0,0.0,0.0,6516
2355,0.0,0.64752597,0.0,0.4860939,0.6481449,0.0,0.41009337,0.0,0.0,0.7589745,1.1605852,0.65209925,0.0,0.789963,0.0,0.8695488,0.36071944,0.16771826,0.4718421,0.0,0.0,0.538533,0.0,0.0,0.38515735,0.0,0.0,0.7362828,0.71582484,0.0,0.0,0.0,6519
2356,0.0,0.89474756,0.0,0.6941305,0.8158305,0.0,0.51676786,0.0,0.0,0.91749656,1.6779102,1.1122214,0.0,1.0968295,0.0,1.1287776,0.3085062,0.082342625,0.52294135,0.0,0.0,0.82741547,0.0,0.0,0.4774077,0.0,0.0,1.0273358,1.0500925,0.0,0.0,0.0,6520
2357,0.71601665,0.0,0.0,0.0,0.0,0.31945986,0.0,0.51834,0.21915141,0.0,0.0,0.0,0.092854,0.0,0.06251101,0.0,0.0,0.0,0.0,0.32141587,0.75260365,0.0,0.0,0.36762714,0.0,0.0,0.66527,0.0,0.0,0.93307847,0.0,0.53783214,6523
2358,0.6239202,0.0,0.0,0.0,0.0,0.28629965,0.0,0.5997677,0.22126544,0.0,0.0,0.0,0.0,0.0,0.108088315,0.0,0.0,0.0,0.0,0.1610033,0.74285066,0.0,0.0,0.27412736,0.0,0.0,0.76175696,0.0,0.0,1.003811,0.0,0.5120798,6527
2359,0.0,1.6535261,0.18472567,1.5507532,1.3712127,0.0,0.94024944,0.0,0.0,1.2615371,1.7000955,1.8056887,0.0,1.8116517,0.0,1.4572085,1.1713248,0.8653685,1.3848317,0.0,0.0,1.0716465,0.0,0.0,1.3211293,0.0,0.0,1.329082,1.147263,0.0,0.0,0.0,6539
2360,0.0,0.3939121,0.0,0.31828564,0.33635154,0.0,0.26748186,0.0,0.0,0.47716582,0.7389159,0.29351425,0.0,0.5217912,0.0,0.5392102,0.33581716,0.18795103,0.34299964,0.0,0.0,0.40447986,0.0,0.0,0.2928076,0.0,0.0,0.5292145,0.4539252,0.0,0.0,0.0,6551
2361,0.0,1.579615,0.16916624,1.4893175,1.3057109,0.0,0.8964422,0.0,0.0,1.2065277,1.6275352,1.7095202,0.0,1.7250347,0.0,1.4005258,1.122419,0.83541155,1.3234327,0.0,0.0,1.0332701,0.0,0.0,1.2609018,0.0,0.0,1.2811325,1.0990992,0.0,0.0,0.0,6502
2362,0.0,2.019326,0.0977021,1.7487283,1.709839,0.0,1.1605119,0.0,0.0,1.6482645,2.41113,2.3994842,0.0,2.3056226,0.0,1.9419976,1.2439972,0.8143321,1.5383201,0.0,0.0,1.5826291,0.0,0.0,1.4744219,0.0,0.0,1.7405279,1.5836257,0.0,0.0,0.0,6503
2363,0.0,1.7589542,0.115251005,1.596297,1.5082643,0.0,1.0472448,0.0,0.0,1.4470582,2.0366302,2.0532677,0.0,1.9913286,0.0,1.677457,1.124624,0.75766647,1.3956431,0.0,0.0,1.3034112,0.0,0.0,1.3392767,0.0,0.0,1.4954728,1.3606439,0.0,0.0,0.0,6504
2364,0.0,1.5268722,0.110482395,1.4016398,1.2550092,0.0,0.852947,0.0,0.0,1.1740979,1.6251311,1.6214882,0.0,1.6772007,0.0,1.3766738,1.069616,0.7859299,1.257818,0.0,0.0,1.043137,0.0,0.0,1.1748416,0.0,0.0,1.2728766,1.0922244,0.0,0.0,0.0,6505
2365,0.0,1.6711361,0.19024476,1.5583915,1.3753579,0.0,0.93789613,0.0,0.0,1.259768,1.7223816,1.8152002,0.0,1.8332976,0.0,1.472439,1.1821283,0.8769795,1.3833284,0.0,0.0,1.1026726,0.0,0.0,1.3183494,0.0,0.0,1.3509384,1.1636903,0.0,0.0,0.0,6506
2366,0.0,1.6680722,0.1724773,1.5401585,1.3650827,0.0,0.92365706,0.0,0.0,1.2520535,1.7229375,1.7966294,0.0,1.8279957,0.0,1.4700676,1.1798551,0.87450683,1.3717821,0.0,0.0,1.1177645,0.0,0.0,1.3002496,0.0,0.0,1.3570503,1.1597184,0.0,0.0,0.0,6507
2367,0.0,1.6225027,0.1981763,1.5373948,1.3296334,0.0,0.9080757,0.0,0.0,1.2215841,1.6387917,1.7530422,0.0,1.767212,0.0,1.4110181,1.1744095,0.8866569,1.3742598,0.0,0.0,1.0458324,0.0,0.0,1.3103396,0.0,0.0,1.3008146,1.0994505,0.0,0.0,0.0,6508
2368,4.5694447,0.0,0.0,0.0,0.0,1.4265157,0.0,0.80674124,2.858337,0.0,0.0,0.0,2.894685,0.0,1.1475184,0.0,0.0,0.0,0.0,1.8179256,4.1698585,0.0,1.4420531,1.9662503,0.0,0.0,2.9401617,0.0,0.0,5.1112185,1.5564033,2.870686,6496
2369,0.0,1.306317,0.0,1.0588069,1.2423055,0.0,0.88396835,0.0,0.0,1.3831058,2.214241,1.7407882,0.0,1.6372945,0.0,1.5975146,0.5557826,0.17463441,0.88237685,0.0,0.0,1.3038749,0.0,0.0,0.8294034,0.0,0.0,1.3914508,1.4165974,0.0,0.0,0.0,6492
2370,0.0,0.9474024,0.0,0.704455,0.74558544,0.0,0.48903275,0.0,0.0,0.88645744,1.6969248,1.1669161,0.0,1.144701,0.0,1.1516578,0.324898,0.12961675,0.54873246,0.0,0.0,1.066349,0.0,0.0,0.5019293,0.0,0.0,1.1083788,1.0854585,0.0,0.0,0.0,6487
2371,0.5490264,0.0,0.0,0.0,0.0,0.29889363,0.0,0.50703436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35461897,0.5471412,0.0,0.0,0.3372535,0.0,0.0,0.49050516,0.0,0.0,0.81326985,0.030131586,0.3695535,6481
2372,0.0,1.5685246,0.0,1.2008592,1.4294772,0.0,0.9222981,0.0,0.0,1.5273484,2.4158325,1.9396122,0.0,1.8903335,0.0,1.8043708,0.7841951,0.39016515,1.0808933,0.0,0.0,1.5117624,0.0,0.0,0.97960275,0.0,0.0,1.5942512,1.5030676,0.0,0.0,0.0,6462
2373,0.0,1.1112798,0.0,0.7407112,1.0443639,0.0,0.6199012,0.0,0.0,1.1730236,2.1197731,1.4157662,0.0,1.4180865,0.0,1.4259878,0.4169944,0.07737373,0.601377,0.0,0.0,1.1877834,0.0,0.0,0.53565747,0.0,0.0,1.2832756,1.2829355,0.0,0.0,0.0,6445
2374,0.0,1.2225642,0.0,0.87673783,1.0697559,0.0,0.713544,0.0,0.0,1.2335716,2.2597692,1.6280582,0.0,1.5464479,0.0,1.5119574,0.45957166,0.11871382,0.7293583,0.0,0.0,1.3052264,0.0,0.0,0.69073004,0.0,0.0,1.3892667,1.3898361,0.0,0.0,0.0,6446
2375,0.67049575,0.0,0.0,0.0,0.0,0.2521374,0.0,0.4948708,0.35369623,0.0,0.0,0.0,0.09300513,0.0,0.078338206,0.0,0.0,0.0,0.0,0.26434043,0.79810953,0.0,0.03314495,0.39009082,0.0,0.0,0.795169,0.0,0.0,1.1218581,0.0,0.60522723,6455
2376,0.0,1.2219769,0.0,1.1259006,1.0199155,0.0,0.7289791,0.0,0.0,1.0210559,1.4258238,1.3077655,0.0,1.3590567,0.0,1.1858555,0.8135079,0.5717054,1.0159305,0.0,0.0,0.8985098,0.0,0.0,0.938498,0.0,0.0,1.0837319,0.9662882,0.0,0.0,0.0,6432
2377,0.27252203,0.0,0.0,0.0,0.0,0.046989188,0.07458602,0.25515285,0.05178543,0.18087298,0.10261201,0.0,0.0,0.08799674,0.0,0.10937677,0.04960063,0.023341864,0.007895157,0.15439945,0.37299985,0.07637757,0.0,0.06889913,0.12895158,0.0,0.31478032,0.12538874,0.07019657,0.3322834,0.0,0.20724225,6433
2378,0.0,0.6800754,0.0,0.55398405,0.5398185,0.0,0.3923603,0.0,0.0,0.65313363,1.2402123,0.81591076,0.0,0.7971722,0.0,0.83453906,0.22100429,0.0759698,0.42663175,0.0,0.0,0.6102535,0.0,0.0,0.42522216,0.0,0.0,0.8090225,0.8008715,0.0,0.0,0.0,6426
2379,0.0,0.4200079,0.0,0.22012594,0.45569277,0.0,0.30746198,0.0,0.0,0.5648698,0.9425039,0.48332703,0.0,0.6244098,0.0,0.6383096,0.21381423,0.0,0.24037224,0.0,0.0,0.35060316,0.0,0.0,0.27202338,0.0,0.0,0.5444103,0.58230495,0.043327067,0.0,0.0,6408
2380,0.35384685,0.0,0.0,0.0,0.0,0.22835323,0.0,0.44628522,0.23217785,0.0,0.0,0.0,0.0,0.0,0.0043637753,0.0,0.0,0.0,0.0,0.09901346,0.6712401,0.0,0.0,0.16437843,0.005875036,0.01979435,0.88702786,0.0,0.0,0.8100599,0.0,0.40808588,6409
2381,1.2253107,0.0,0.0,0.0,0.0,0.5538267,0.0,0.6573905,0.56149024,0.0,0.0,0.0,0.338918,0.0,0.19543302,0.0,0.0,0.0,0.0,0.5256065,1.2764543,0.0,0.08371653,0.6707203,0.0,0.0,1.2156496,0.0,0.0,1.6312833,0.11933266,0.86323893,6400
2382,0.0,0.2267872,0.0,0.2881703,0.06835933,0.0,0.11282899,0.046393022,0.0,0.22618242,0.5213678,0.293688,0.0,0.32192412,0.0,0.3761872,0.0570257,0.08878495,0.11682675,0.0,0.07731981,0.36119398,0.0,0.0,0.20903285,0.0,0.0,0.39187598,0.39518788,0.1413224,0.0,0.0,6363
2383,0.0,1.6029482,0.0,1.3310429,1.5081784,0.0,1.0674827,0.0,0.0,1.6109234,2.43673,2.0696034,0.0,1.96172,0.0,1.8393621,0.8040529,0.3771655,1.1769515,0.0,0.0,1.4611031,0.0,0.0,1.0956894,0.0,0.0,1.5791951,1.5684533,0.0,0.0,0.0,6364
2384,1.051611,0.0,0.0,0.0,0.0,0.40189686,0.0,0.55447733,0.40954307,0.0,0.0,0.0,0.3647114,0.0,0.14266062,0.0,0.0,0.0,0.0,0.48103324,1.0327157,0.0,0.0,0.56256735,0.0,0.0,0.84502506,0.0,0.0,1.2199132,0.06277371,0.6967619,6354
2385,0.98385024,0.0,0.0,0.0,0.0,0.10618594,0.0,0.2709537,1.2712771,0.0,0.0,0.0,0.48599598,0.0,0.41516256,0.0,0.0,0.0,0.0,0.090743914,1.4345784,0.0,0.8623847,0.31212097,0.0,0.0,1.4423486,0.0,0.0,2.1501658,0.0,1.1082916,6344
2386,0.0,1.7318224,0.20532423,1.6034831,1.4163135,0.0,0.9560064,0.0,0.0,1.2870876,1.7687826,1.8751571,0.0,1.8977711,0.0,1.5116172,1.2299876,0.9165044,1.425012,0.0,0.0,1.1432563,0.0,0.0,1.357304,0.0,0.0,1.3928467,1.1919252,0.0,0.0,0.0,6336
